sample_id,Genus,Abundance,CT,p_kw,p_kw_fdr
SRR13188941,JAMDCX01,0.022110371,2,0.022961545785436143,0.022961545785436143
SRR13188941,Streptomyces,0.014500941,2,0.022961545785436143,0.022961545785436143
SRR13188941,Thiomonas,0.00237999,2,0.022961545785436143,0.022961545785436143
SRR13188941,UBA4572,0.01299187,2,0.022961545785436143,0.022961545785436143
SRR13189623,13-2-20CM-66-19,0.023796481,2,0.022961545785436143,0.022961545785436143
SRR13189623,Acidiphilium,0.004732115,2,0.022961545785436143,0.022961545785436143
SRR13189623,Actinoplanes,0.006853904,2,0.022961545785436143,0.022961545785436143
SRR13189623,Bradyrhizobium,0.00355208,2,0.022961545785436143,0.022961545785436143
SRR13189623,JABEUN01,0.002027194,2,0.022961545785436143,0.022961545785436143
SRR13189623,JAJZBZ01,0.002710908,2,0.022961545785436143,0.022961545785436143
SRR13189623,JAKAAZ01,0.005190718,2,0.022961545785436143,0.022961545785436143
SRR13189623,JAMDCX01,0.003948419,2,0.022961545785436143,0.022961545785436143
SRR13189623,Streptomyces,0.022174606,2,0.022961545785436143,0.022961545785436143
SRR13189623,Thiomonas,0.012637933,2,0.022961545785436143,0.022961545785436143
SRR13189623,UBA4572,0.0055212,2,0.022961545785436143,0.022961545785436143
SRR13189639,13-2-20CM-66-19,0.029073974,2,0.022961545785436143,0.022961545785436143
SRR13189639,Acidiphilium,0.007416345,2,0.022961545785436143,0.022961545785436143
SRR13189639,Actinoplanes,0.004229218,2,0.022961545785436143,0.022961545785436143
SRR13189639,Bradyrhizobium,4.94423e-4,2,0.022961545785436143,0.022961545785436143
SRR13189639,JABEUN01,6.73176e-4,2,0.022961545785436143,0.022961545785436143
SRR13189639,JAJZBZ01,0.002730736,2,0.022961545785436143,0.022961545785436143
SRR13189639,JAKAAZ01,0.006892447,2,0.022961545785436143,0.022961545785436143
SRR13189639,JAMDCX01,0.017890506,2,0.022961545785436143,0.022961545785436143
SRR13189639,Streptomyces,0.012655327,2,0.022961545785436143,0.022961545785436143
SRR13189639,Thiomonas,0.005601242,2,0.022961545785436143,0.022961545785436143
SRR13189639,UBA4572,0.012919653,2,0.022961545785436143,0.022961545785436143
SRR13190158,13-2-20CM-66-19,0.01904411,3,0.022961545785436143,0.022961545785436143
SRR13190158,Acidiphilium,0.012670259,3,0.022961545785436143,0.022961545785436143
SRR13190158,Actinoplanes,0,3,0.022961545785436143,0.022961545785436143
SRR13190158,Bradyrhizobium,0,3,0.022961545785436143,0.022961545785436143
SRR13190158,JABEUN01,0.012156314,3,0.022961545785436143,0.022961545785436143
SRR13190158,JAJZBZ01,0.008047105,3,0.022961545785436143,0.022961545785436143
SRR13190158,JAKAAZ01,0.036114579,3,0.022961545785436143,0.022961545785436143
SRR13190158,JAMDCX01,0.044553596,3,0.022961545785436143,0.022961545785436143
SRR13190158,Streptomyces,0,3,0.022961545785436143,0.022961545785436143
SRR13190158,Thiomonas,0,3,0.022961545785436143,0.022961545785436143
SRR13190158,UBA4572,0.030451802,3,0.022961545785436143,0.022961545785436143
SRR13197234,13-2-20CM-66-19,0.03525736,2,0.022961545785436143,0.022961545785436143
SRR13197234,Acidiphilium,0.008451671,2,0.022961545785436143,0.022961545785436143
SRR13197234,Actinoplanes,0.00965346,2,0.022961545785436143,0.022961545785436143
SRR13197234,Bradyrhizobium,0.005711118,2,0.022961545785436143,0.022961545785436143
SRR13197234,JABEUN01,0.005795711,2,0.022961545785436143,0.022961545785436143
SRR13197234,JAJZBZ01,0.009909338,2,0.022961545785436143,0.022961545785436143
SRR13197234,JAKAAZ01,0.004168857,2,0.022961545785436143,0.022961545785436143
SRR13197234,JAMDCX01,0.01108456,2,0.022961545785436143,0.022961545785436143
SRR13197234,Streptomyces,0.028024956,2,0.022961545785436143,0.022961545785436143
SRR13197234,Thiomonas,0.039436704,2,0.022961545785436143,0.022961545785436143
SRR13197234,UBA4572,0.004742835,2,0.022961545785436143,0.022961545785436143
SRR13197295,13-2-20CM-66-19,0.038566303,2,0.022961545785436143,0.022961545785436143
SRR13197295,Acidiphilium,0.008946024,2,0.022961545785436143,0.022961545785436143
SRR13197295,Actinoplanes,0.008816104,2,0.022961545785436143,0.022961545785436143
SRR13197295,Bradyrhizobium,0.004209112,2,0.022961545785436143,0.022961545785436143
SRR13197295,JABEUN01,0.006146839,2,0.022961545785436143,0.022961545785436143
SRR13197295,JAJZBZ01,0.010934686,2,0.022961545785436143,0.022961545785436143
SRR13197295,JAKAAZ01,0.005029232,2,0.022961545785436143,0.022961545785436143
SRR13197295,JAMDCX01,0.014332536,2,0.022961545785436143,0.022961545785436143
SRR13197295,Streptomyces,0.029310981,2,0.022961545785436143,0.022961545785436143
SRR13197295,Thiomonas,0.040085481,2,0.022961545785436143,0.022961545785436143
SRR13197295,UBA4572,0.004397348,2,0.022961545785436143,0.022961545785436143
SRR13197296,13-2-20CM-66-19,0.03734231,4,0.022961545785436143,0.022961545785436143
SRR13197296,Acidiphilium,0.00868302,4,0.022961545785436143,0.022961545785436143
SRR13197296,Actinoplanes,0.00984125,4,0.022961545785436143,0.022961545785436143
SRR13197296,Bradyrhizobium,0.004288618,4,0.022961545785436143,0.022961545785436143
SRR13197296,JABEUN01,0.00600137,4,0.022961545785436143,0.022961545785436143
SRR13197296,JAJZBZ01,0.010011043,4,0.022961545785436143,0.022961545785436143
SRR13197296,JAKAAZ01,0.004187551,4,0.022961545785436143,0.022961545785436143
SRR13197296,JAMDCX01,0.012974334,4,0.022961545785436143,0.022961545785436143
SRR13197296,Streptomyces,0.031352394,4,0.022961545785436143,0.022961545785436143
SRR13197296,Thiomonas,0.037067407,4,0.022961545785436143,0.022961545785436143
SRR13197296,UBA4572,0.006564652,4,0.022961545785436143,0.022961545785436143
SRR13197350,13-2-20CM-66-19,0.016651553,1,0.022961545785436143,0.022961545785436143
SRR13197350,Acidiphilium,0.006483158,1,0.022961545785436143,0.022961545785436143
SRR13197350,Actinoplanes,0.00894847,1,0.022961545785436143,0.022961545785436143
SRR13197350,Bradyrhizobium,0.008371009,1,0.022961545785436143,0.022961545785436143
SRR13197350,JABEUN01,0.001804428,1,0.022961545785436143,0.022961545785436143
SRR13197350,JAJZBZ01,0.002994018,1,0.022961545785436143,0.022961545785436143
SRR13197350,JAKAAZ01,0.009583351,1,0.022961545785436143,0.022961545785436143
SRR13197350,JAMDCX01,0.004820657,1,0.022961545785436143,0.022961545785436143
SRR13197350,Streptomyces,0.02380372,1,0.022961545785436143,0.022961545785436143
SRR13197350,Thiomonas,0.010046511,1,0.022961545785436143,0.022961545785436143
SRR13197350,UBA4572,0.007566573,1,0.022961545785436143,0.022961545785436143
SRR13197465,13-2-20CM-66-19,0.042186788,1,0.022961545785436143,0.022961545785436143
SRR13197465,Acidiphilium,0.005724756,1,0.022961545785436143,0.022961545785436143
SRR13197465,Actinoplanes,0.007570095,1,0.022961545785436143,0.022961545785436143
SRR13197465,Bradyrhizobium,0.001885516,1,0.022961545785436143,0.022961545785436143
SRR13197465,JABEUN01,0.003108579,1,0.022961545785436143,0.022961545785436143
SRR13197465,JAJZBZ01,0.003586965,1,0.022961545785436143,0.022961545785436143
SRR13197465,JAKAAZ01,0.02798375,1,0.022961545785436143,0.022961545785436143
SRR13197465,JAMDCX01,0.014136699,1,0.022961545785436143,0.022961545785436143
SRR13197465,Streptomyces,0.02263834,1,0.022961545785436143,0.022961545785436143
SRR13197465,Thiomonas,0.008985633,1,0.022961545785436143,0.022961545785436143
SRR13197465,UBA4572,0.005645336,1,0.022961545785436143,0.022961545785436143
SRR13201254,13-2-20CM-66-19,0.027583755,3,0.022961545785436143,0.022961545785436143
SRR13201254,Acidiphilium,0.00887388,3,0.022961545785436143,0.022961545785436143
SRR13201254,Actinoplanes,0.004686976,3,0.022961545785436143,0.022961545785436143
SRR13201254,Bradyrhizobium,3.69824e-4,3,0.022961545785436143,0.022961545785436143
SRR13201254,JABEUN01,0.002986164,3,0.022961545785436143,0.022961545785436143
SRR13201254,JAJZBZ01,0.003363594,3,0.022961545785436143,0.022961545785436143
SRR13201254,JAKAAZ01,0.009499444,3,0.022961545785436143,0.022961545785436143
SRR13201254,JAMDCX01,0.020165404,3,0.022961545785436143,0.022961545785436143
SRR13201254,Streptomyces,0.016593605,3,0.022961545785436143,0.022961545785436143
SRR13201254,Thiomonas,0.001408945,3,0.022961545785436143,0.022961545785436143
SRR13201254,UBA4572,0.012057791,3,0.022961545785436143,0.022961545785436143
SRR13201267,13-2-20CM-66-19,0.04772163,3,0.022961545785436143,0.022961545785436143
SRR13201267,Acidiphilium,0.030758897,3,0.022961545785436143,0.022961545785436143
SRR13201267,Actinoplanes,0.003394466,3,0.022961545785436143,0.022961545785436143
SRR13201267,Bradyrhizobium,8.56413e-4,3,0.022961545785436143,0.022961545785436143
SRR13201267,JABEUN01,2.01509e-4,3,0.022961545785436143,0.022961545785436143
SRR13201267,JAJZBZ01,0.008067553,3,0.022961545785436143,0.022961545785436143
SRR13201267,JAKAAZ01,5.15767e-4,3,0.022961545785436143,0.022961545785436143
SRR13201267,JAMDCX01,5.63745e-4,3,0.022961545785436143,0.022961545785436143
SRR13201267,Streptomyces,0.0086600860000000009,3,0.022961545785436143,0.022961545785436143
SRR13201267,Thiomonas,0.015446618,3,0.022961545785436143,0.022961545785436143
SRR13201267,UBA4572,0.023907594,3,0.022961545785436143,0.022961545785436143
SRR13201268,13-2-20CM-66-19,0.070471249,1,0.022961545785436143,0.022961545785436143
SRR13201268,Acidiphilium,0.019151757,1,0.022961545785436143,0.022961545785436143
SRR13201268,Actinoplanes,4.75287e-4,1,0.022961545785436143,0.022961545785436143
SRR13201268,Bradyrhizobium,3.26402e-4,1,0.022961545785436143,0.022961545785436143
SRR13201268,JABEUN01,0.034859118,1,0.022961545785436143,0.022961545785436143
SRR13201268,JAJZBZ01,0.040101585,1,0.022961545785436143,0.022961545785436143
SRR13201268,JAKAAZ01,0.045533022,1,0.022961545785436143,0.022961545785436143
SRR13201268,JAMDCX01,0.047966718,1,0.022961545785436143,0.022961545785436143
SRR13201268,Streptomyces,0.001757988,1,0.022961545785436143,0.022961545785436143
SRR13201268,Thiomonas,0.016196963,1,0.022961545785436143,0.022961545785436143
SRR13201268,UBA4572,0.019309231,1,0.022961545785436143,0.022961545785436143
SRR13201269,13-2-20CM-66-19,0.060140246,3,0.022961545785436143,0.022961545785436143
SRR13201269,Acidiphilium,0.018002854,3,0.022961545785436143,0.022961545785436143
SRR13201269,Actinoplanes,0.005746751,3,0.022961545785436143,0.022961545785436143
SRR13201269,Bradyrhizobium,9.56884e-4,3,0.022961545785436143,0.022961545785436143
SRR13201269,JABEUN01,0.020459522,3,0.022961545785436143,0.022961545785436143
SRR13201269,JAJZBZ01,0.030209933,3,0.022961545785436143,0.022961545785436143
SRR13201269,JAKAAZ01,0.020799062,3,0.022961545785436143,0.022961545785436143
SRR13201269,JAMDCX01,0.028642968,3,0.022961545785436143,0.022961545785436143
SRR13201269,Streptomyces,0.012726375,3,0.022961545785436143,0.022961545785436143
SRR13201269,Thiomonas,0.044521431,3,0.022961545785436143,0.022961545785436143
SRR13201269,UBA4572,0.007326426,3,0.022961545785436143,0.022961545785436143
SRR13201271,13-2-20CM-66-19,0.06351409,2,0.022961545785436143,0.022961545785436143
SRR13201271,Acidiphilium,0.018581557,2,0.022961545785436143,0.022961545785436143
SRR13201271,Actinoplanes,0.007037647,2,0.022961545785436143,0.022961545785436143
SRR13201271,Bradyrhizobium,9.48592e-4,2,0.022961545785436143,0.022961545785436143
SRR13201271,JABEUN01,0.021900725,2,0.022961545785436143,0.022961545785436143
SRR13201271,JAJZBZ01,0.029688211,2,0.022961545785436143,0.022961545785436143
SRR13201271,JAKAAZ01,0.022609007,2,0.022961545785436143,0.022961545785436143
SRR13201271,JAMDCX01,0.028726972,2,0.022961545785436143,0.022961545785436143
SRR13201271,Streptomyces,0.017152346,2,0.022961545785436143,0.022961545785436143
SRR13201271,Thiomonas,0.038476688,2,0.022961545785436143,0.022961545785436143
SRR13201271,UBA4572,0.011934188,2,0.022961545785436143,0.022961545785436143
SRR13201272,13-2-20CM-66-19,0.033838385,1,0.022961545785436143,0.022961545785436143
SRR13201272,Acidiphilium,0.008315608,1,0.022961545785436143,0.022961545785436143
SRR13201272,Actinoplanes,0.009316555,1,0.022961545785436143,0.022961545785436143
SRR13201272,Bradyrhizobium,0.00519377,1,0.022961545785436143,0.022961545785436143
SRR13201272,JABEUN01,0.005573205,1,0.022961545785436143,0.022961545785436143
SRR13201272,JAJZBZ01,0.00967695,1,0.022961545785436143,0.022961545785436143
SRR13201272,JAKAAZ01,0.003150398,1,0.022961545785436143,0.022961545785436143
SRR13201272,JAMDCX01,0.01188896,1,0.022961545785436143,0.022961545785436143
SRR13201272,Streptomyces,0.026966398,1,0.022961545785436143,0.022961545785436143
SRR13201272,Thiomonas,0.038798919,1,0.022961545785436143,0.022961545785436143
SRR13201272,UBA4572,0.003590352,1,0.022961545785436143,0.022961545785436143
SRR13201275,13-2-20CM-66-19,0.040389304,1,0.022961545785436143,0.022961545785436143
SRR13201275,Acidiphilium,0.009375333,1,0.022961545785436143,0.022961545785436143
SRR13201275,Actinoplanes,0.008430435,1,0.022961545785436143,0.022961545785436143
SRR13201275,Bradyrhizobium,0.00432099,1,0.022961545785436143,0.022961545785436143
SRR13201275,JABEUN01,0.006363568,1,0.022961545785436143,0.022961545785436143
SRR13201275,JAJZBZ01,0.011510364,1,0.022961545785436143,0.022961545785436143
SRR13201275,JAKAAZ01,0.004066353,1,0.022961545785436143,0.022961545785436143
SRR13201275,JAMDCX01,0.014757178,1,0.022961545785436143,0.022961545785436143
SRR13201275,Streptomyces,0.026993845,1,0.022961545785436143,0.022961545785436143
SRR13201275,Thiomonas,0.041515974,1,0.022961545785436143,0.022961545785436143
SRR13201275,UBA4572,0.004080456,1,0.022961545785436143,0.022961545785436143
SRR13201295,13-2-20CM-66-19,0.04172041,1,0.022961545785436143,0.022961545785436143
SRR13201295,Acidiphilium,0.00939016,1,0.022961545785436143,0.022961545785436143
SRR13201295,Actinoplanes,0.008806595,1,0.022961545785436143,0.022961545785436143
SRR13201295,Bradyrhizobium,0.004221868,1,0.022961545785436143,0.022961545785436143
SRR13201295,JABEUN01,0.006304747,1,0.022961545785436143,0.022961545785436143
SRR13201295,JAJZBZ01,0.011122151,1,0.022961545785436143,0.022961545785436143
SRR13201295,JAKAAZ01,0.005645617,1,0.022961545785436143,0.022961545785436143
SRR13201295,JAMDCX01,0.014815818,1,0.022961545785436143,0.022961545785436143
SRR13201295,Streptomyces,0.027307102,1,0.022961545785436143,0.022961545785436143
SRR13201295,Thiomonas,0.040414122,1,0.022961545785436143,0.022961545785436143
SRR13201295,UBA4572,0.004959554,1,0.022961545785436143,0.022961545785436143
SRR13203214,13-2-20CM-66-19,0.040032675,1,0.022961545785436143,0.022961545785436143
SRR13203214,Acidiphilium,0.017392755,1,0.022961545785436143,0.022961545785436143
SRR13203214,Actinoplanes,0.006501424,1,0.022961545785436143,0.022961545785436143
SRR13203214,Bradyrhizobium,0.002787094,1,0.022961545785436143,0.022961545785436143
SRR13203214,JABEUN01,0.005105858,1,0.022961545785436143,0.022961545785436143
SRR13203214,JAJZBZ01,0.005572841,1,0.022961545785436143,0.022961545785436143
SRR13203214,JAKAAZ01,0.009592662,1,0.022961545785436143,0.022961545785436143
SRR13203214,JAMDCX01,0.007150086,1,0.022961545785436143,0.022961545785436143
SRR13203214,Streptomyces,0.016361894,1,0.022961545785436143,0.022961545785436143
SRR13203214,Thiomonas,0.026690693,1,0.022961545785436143,0.022961545785436143
SRR13203214,UBA4572,0.019202819,1,0.022961545785436143,0.022961545785436143
SRR13203219,13-2-20CM-66-19,0.054414836,1,0.022961545785436143,0.022961545785436143
SRR13203219,Acidiphilium,0.018140125,1,0.022961545785436143,0.022961545785436143
SRR13203219,Actinoplanes,0.001273963,1,0.022961545785436143,0.022961545785436143
SRR13203219,Bradyrhizobium,4.08037e-4,1,0.022961545785436143,0.022961545785436143
SRR13203219,JABEUN01,0.004776438,1,0.022961545785436143,0.022961545785436143
SRR13203219,JAJZBZ01,0.005961777,1,0.022961545785436143,0.022961545785436143
SRR13203219,JAKAAZ01,0.01716342,1,0.022961545785436143,0.022961545785436143
SRR13203219,JAMDCX01,0.012791327,1,0.022961545785436143,0.022961545785436143
SRR13203219,Streptomyces,0.003345538,1,0.022961545785436143,0.022961545785436143
SRR13203219,Thiomonas,0.014820436,1,0.022961545785436143,0.022961545785436143
SRR13203219,UBA4572,0.02929007,1,0.022961545785436143,0.022961545785436143
SRR13203220,13-2-20CM-66-19,0.038056076,1,0.022961545785436143,0.022961545785436143
SRR13203220,Acidiphilium,0.012496149,1,0.022961545785436143,0.022961545785436143
SRR13203220,Actinoplanes,0.003664115,1,0.022961545785436143,0.022961545785436143
SRR13203220,Bradyrhizobium,0.001433887,1,0.022961545785436143,0.022961545785436143
SRR13203220,JABEUN01,0.006099353,1,0.022961545785436143,0.022961545785436143
SRR13203220,JAJZBZ01,0.004398834,1,0.022961545785436143,0.022961545785436143
SRR13203220,JAKAAZ01,0.017252862,1,0.022961545785436143,0.022961545785436143
SRR13203220,JAMDCX01,0.009322636,1,0.022961545785436143,0.022961545785436143
SRR13203220,Streptomyces,0.011281492,1,0.022961545785436143,0.022961545785436143
SRR13203220,Thiomonas,0.009429289,1,0.022961545785436143,0.022961545785436143
SRR13203220,UBA4572,0.022826061,1,0.022961545785436143,0.022961545785436143
SRR13203221,13-2-20CM-66-19,0.043007548,4,0.022961545785436143,0.022961545785436143
SRR13203221,Acidiphilium,0.013320498,4,0.022961545785436143,0.022961545785436143
SRR13203221,Actinoplanes,0.005287516,4,0.022961545785436143,0.022961545785436143
SRR13203221,Bradyrhizobium,7.44994e-4,4,0.022961545785436143,0.022961545785436143
SRR13203221,JABEUN01,0.006058423,4,0.022961545785436143,0.022961545785436143
SRR13203221,JAJZBZ01,0.004945466,4,0.022961545785436143,0.022961545785436143
SRR13203221,JAKAAZ01,0.018021088,4,0.022961545785436143,0.022961545785436143
SRR13203221,JAMDCX01,0.007530273,4,0.022961545785436143,0.022961545785436143
SRR13203221,Streptomyces,0.016119085,4,0.022961545785436143,0.022961545785436143
SRR13203221,Thiomonas,0.014665374,4,0.022961545785436143,0.022961545785436143
SRR13203221,UBA4572,0.022905659,4,0.022961545785436143,0.022961545785436143
SRR13203224,13-2-20CM-66-19,0.032453434,2,0.022961545785436143,0.022961545785436143
SRR13203224,Acidiphilium,0.010204094,2,0.022961545785436143,0.022961545785436143
SRR13203224,Actinoplanes,0.007776526,2,0.022961545785436143,0.022961545785436143
SRR13203224,Bradyrhizobium,4.04792e-4,2,0.022961545785436143,0.022961545785436143
SRR13203224,JABEUN01,7.21741e-4,2,0.022961545785436143,0.022961545785436143
SRR13203224,JAJZBZ01,0.002291054,2,0.022961545785436143,0.022961545785436143
SRR13203224,JAKAAZ01,0.006032713,2,0.022961545785436143,0.022961545785436143
SRR13203224,JAMDCX01,0.023115905,2,0.022961545785436143,0.022961545785436143
SRR13203224,Streptomyces,0.033869614,2,0.022961545785436143,0.022961545785436143
SRR13203224,Thiomonas,0,2,0.022961545785436143,0.022961545785436143
SRR13203224,UBA4572,0.019109528,2,0.022961545785436143,0.022961545785436143
SRR13203225,13-2-20CM-66-19,0.040652732,1,0.022961545785436143,0.022961545785436143
SRR13203225,Acidiphilium,0.028442723,1,0.022961545785436143,0.022961545785436143
SRR13203225,Actinoplanes,0.004556512,1,0.022961545785436143,0.022961545785436143
SRR13203225,Bradyrhizobium,0.001603676,1,0.022961545785436143,0.022961545785436143
SRR13203225,JABEUN01,1.62169e-4,1,0.022961545785436143,0.022961545785436143
SRR13203225,JAJZBZ01,0.004015947,1,0.022961545785436143,0.022961545785436143
SRR13203225,JAKAAZ01,0.00161719,1,0.022961545785436143,0.022961545785436143
SRR13203225,JAMDCX01,0.001531601,1,0.022961545785436143,0.022961545785436143
SRR13203225,Streptomyces,0.011529799,1,0.022961545785436143,0.022961545785436143
SRR13203225,Thiomonas,0.01585657,1,0.022961545785436143,0.022961545785436143
SRR13203225,UBA4572,0.024320915,1,0.022961545785436143,0.022961545785436143
SRR13203226,13-2-20CM-66-19,0.043648436,1,0.022961545785436143,0.022961545785436143
SRR13203226,Acidiphilium,0.011574216,1,0.022961545785436143,0.022961545785436143
SRR13203226,Actinoplanes,0.008396458,1,0.022961545785436143,0.022961545785436143
SRR13203226,Bradyrhizobium,0.006447883,1,0.022961545785436143,0.022961545785436143
SRR13203226,JABEUN01,0.004497531,1,0.022961545785436143,0.022961545785436143
SRR13203226,JAJZBZ01,0.004063232,1,0.022961545785436143,0.022961545785436143
SRR13203226,JAKAAZ01,0.010940085,1,0.022961545785436143,0.022961545785436143
SRR13203226,JAMDCX01,0.009046575,1,0.022961545785436143,0.022961545785436143
SRR13203226,Streptomyces,0.024393601,1,0.022961545785436143,0.022961545785436143
SRR13203226,Thiomonas,0.02192813,1,0.022961545785436143,0.022961545785436143
SRR13203226,UBA4572,0.016228948,1,0.022961545785436143,0.022961545785436143
SRR13203278,13-2-20CM-66-19,0.06535486,1,0.022961545785436143,0.022961545785436143
SRR13203278,Acidiphilium,0.022109899,1,0.022961545785436143,0.022961545785436143
SRR13203278,Actinoplanes,0.001378514,1,0.022961545785436143,0.022961545785436143
SRR13203278,Bradyrhizobium,3.15641e-4,1,0.022961545785436143,0.022961545785436143
SRR13203278,JABEUN01,0.028040514,1,0.022961545785436143,0.022961545785436143
SRR13203278,JAJZBZ01,0.030784658,1,0.022961545785436143,0.022961545785436143
SRR13203278,JAKAAZ01,0.035291667,1,0.022961545785436143,0.022961545785436143
SRR13203278,JAMDCX01,0.039212486,1,0.022961545785436143,0.022961545785436143
SRR13203278,Streptomyces,0.00395088,1,0.022961545785436143,0.022961545785436143
SRR13203278,Thiomonas,0.015464261,1,0.022961545785436143,0.022961545785436143
SRR13203278,UBA4572,0.017753195,1,0.022961545785436143,0.022961545785436143
SRR13205813,13-2-20CM-66-19,0.039792241,1,0.022961545785436143,0.022961545785436143
SRR13205813,Acidiphilium,0.002944534,1,0.022961545785436143,0.022961545785436143
SRR13205813,Actinoplanes,0.007901,1,0.022961545785436143,0.022961545785436143
SRR13205813,Bradyrhizobium,8.59237e-4,1,0.022961545785436143,0.022961545785436143
SRR13205813,JABEUN01,0.001553092,1,0.022961545785436143,0.022961545785436143
SRR13205813,JAJZBZ01,1.89007e-4,1,0.022961545785436143,0.022961545785436143
SRR13205813,JAKAAZ01,0.021364035,1,0.022961545785436143,0.022961545785436143
SRR13205813,JAMDCX01,0.017808958,1,0.022961545785436143,0.022961545785436143
SRR13205813,Streptomyces,0.026514483,1,0.022961545785436143,0.022961545785436143
SRR13205813,Thiomonas,5.83187e-4,1,0.022961545785436143,0.022961545785436143
SRR13205813,UBA4572,0.014879346,1,0.022961545785436143,0.022961545785436143
SRR13205814,13-2-20CM-66-19,0.028415679,1,0.022961545785436143,0.022961545785436143
SRR13205814,Acidiphilium,0.002981436,1,0.022961545785436143,0.022961545785436143
SRR13205814,Actinoplanes,0.005046845,1,0.022961545785436143,0.022961545785436143
SRR13205814,Bradyrhizobium,8.21815e-4,1,0.022961545785436143,0.022961545785436143
SRR13205814,JABEUN01,0.002271225,1,0.022961545785436143,0.022961545785436143
SRR13205814,JAJZBZ01,0.001189965,1,0.022961545785436143,0.022961545785436143
SRR13205814,JAKAAZ01,0.018252418,1,0.022961545785436143,0.022961545785436143
SRR13205814,JAMDCX01,0.016008730999999998,1,0.022961545785436143,0.022961545785436143
SRR13205814,Streptomyces,0.017753821,1,0.022961545785436143,0.022961545785436143
SRR13205814,Thiomonas,0.01016616,1,0.022961545785436143,0.022961545785436143
SRR13205814,UBA4572,0.006475963,1,0.022961545785436143,0.022961545785436143
SRR13205815,13-2-20CM-66-19,0.047242258,1,0.022961545785436143,0.022961545785436143
SRR13205815,Acidiphilium,0.008564581,1,0.022961545785436143,0.022961545785436143
SRR13205815,Actinoplanes,0.005078022,1,0.022961545785436143,0.022961545785436143
SRR13205815,Bradyrhizobium,0.001325901,1,0.022961545785436143,0.022961545785436143
SRR13205815,JABEUN01,0.004801039,1,0.022961545785436143,0.022961545785436143
SRR13205815,JAJZBZ01,0.004870522,1,0.022961545785436143,0.022961545785436143
SRR13205815,JAKAAZ01,0.01984093,1,0.022961545785436143,0.022961545785436143
SRR13205815,JAMDCX01,0.020529104,1,0.022961545785436143,0.022961545785436143
SRR13205815,Streptomyces,0.014086156,1,0.022961545785436143,0.022961545785436143
SRR13205815,Thiomonas,0.007858322,1,0.022961545785436143,0.022961545785436143
SRR13205815,UBA4572,0.011099308,1,0.022961545785436143,0.022961545785436143
SRR13205816,13-2-20CM-66-19,0.018306069,3,0.022961545785436143,0.022961545785436143
SRR13205816,Acidiphilium,0.006965784,3,0.022961545785436143,0.022961545785436143
SRR13205816,Actinoplanes,0.008072946,3,0.022961545785436143,0.022961545785436143
SRR13205816,Bradyrhizobium,0.011722402,3,0.022961545785436143,0.022961545785436143
SRR13205816,JABEUN01,0.004696799,3,0.022961545785436143,0.022961545785436143
SRR13205816,JAJZBZ01,0.00462512,3,0.022961545785436143,0.022961545785436143
SRR13205816,JAKAAZ01,0.003525693,3,0.022961545785436143,0.022961545785436143
SRR13205816,JAMDCX01,0.008887718,3,0.022961545785436143,0.022961545785436143
SRR13205816,Streptomyces,0.023872302,3,0.022961545785436143,0.022961545785436143
SRR13205816,Thiomonas,0.017617638,3,0.022961545785436143,0.022961545785436143
SRR13205816,UBA4572,0.00359892,3,0.022961545785436143,0.022961545785436143
SRR13205817,13-2-20CM-66-19,0.035339602,1,0.022961545785436143,0.022961545785436143
SRR13205817,Acidiphilium,0.00353474,1,0.022961545785436143,0.022961545785436143
SRR13205817,Actinoplanes,0.005820721,1,0.022961545785436143,0.022961545785436143
SRR13205817,Bradyrhizobium,0.001242911,1,0.022961545785436143,0.022961545785436143
SRR13205817,JABEUN01,0.005172457,1,0.022961545785436143,0.022961545785436143
SRR13205817,JAJZBZ01,0.002206044,1,0.022961545785436143,0.022961545785436143
SRR13205817,JAKAAZ01,0.018048036,1,0.022961545785436143,0.022961545785436143
SRR13205817,JAMDCX01,0.016655976,1,0.022961545785436143,0.022961545785436143
SRR13205817,Streptomyces,0.017600588,1,0.022961545785436143,0.022961545785436143
SRR13205817,Thiomonas,9.15367e-4,1,0.022961545785436143,0.022961545785436143
SRR13205817,UBA4572,0.011786691,1,0.022961545785436143,0.022961545785436143
SRR13206276,13-2-20CM-66-19,0.053243414,1,0.022961545785436143,0.022961545785436143
SRR13206276,Acidiphilium,0.005493664,1,0.022961545785436143,0.022961545785436143
SRR13206276,Actinoplanes,0.003566535,1,0.022961545785436143,0.022961545785436143
SRR13206276,Bradyrhizobium,5.71308e-4,1,0.022961545785436143,0.022961545785436143
SRR13206276,JABEUN01,0.002897939,1,0.022961545785436143,0.022961545785436143
SRR13206276,JAJZBZ01,7.63814e-4,1,0.022961545785436143,0.022961545785436143
SRR13206276,JAKAAZ01,0.030716081,1,0.022961545785436143,0.022961545785436143
SRR13206276,JAMDCX01,0.022585293,1,0.022961545785436143,0.022961545785436143
SRR13206276,Streptomyces,0.005520573,1,0.022961545785436143,0.022961545785436143
SRR13206276,Thiomonas,0.00144276,1,0.022961545785436143,0.022961545785436143
SRR13206276,UBA4572,0.019693564,1,0.022961545785436143,0.022961545785436143
SRR13206618,13-2-20CM-66-19,0.040052287,3,0.022961545785436143,0.022961545785436143
SRR13206618,Acidiphilium,0.008645273,3,0.022961545785436143,0.022961545785436143
SRR13206618,Actinoplanes,0.004703751,3,0.022961545785436143,0.022961545785436143
